"","Site.name","NDVI.year","NDVI","Site.Age","NDVI.Dec","NDVI.WS","NDVI.BS","NDVI.Pre","WS.cover","Dec.cover","BS.cover","Total.cover","Frac.dec","Forest.Type","NDVI_Site.Age.slope","NDVI_Site.Age.pval","NDVI_Site.Age.r2","Age.Group","YOB"
"1","1",1999,0.72194,177,NA,0.72194,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"2","1",2000,0.70245,178,NA,0.70245,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"3","1",2001,0.69573,179,NA,0.69573,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"4","1",2002,0.69377,180,NA,0.69377,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"5","1",2003,0.77802,181,NA,0.77802,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"6","1",2004,0.7206,182,NA,0.7206,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"7","1",2005,0.69836,183,NA,0.69836,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"8","1",2006,0.75389,184,NA,0.75389,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"9","1",2007,0.73377,185,NA,0.73377,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"10","1",2008,0.72807,186,NA,0.72807,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"11","1",2009,0.73728,187,NA,0.73728,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"12","1",2010,0.767,188,NA,0.767,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"13","1",2011,0.77513,189,NA,0.77513,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"14","1",2012,0.75582,190,NA,0.75582,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"15","1",2013,0.75407,191,NA,0.75407,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"16","1",2014,0.7515,192,NA,0.7515,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"17","1",2015,0.78559,193,NA,0.78559,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"18","1",2016,0.77262,194,NA,0.77262,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"19","1",2017,0.81688,195,NA,0.81688,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"20","1",2018,0.70363,196,NA,0.70363,NA,NA,21.7,5.62,0,27.32,0.205710102489019,"White spruce",0.00343703759398496,0.00619846937122908,0.347855176238845,"(33,201]",1822
"21","1.1",1999,0.63345,64,NA,NA,0.63345,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"22","1.1",2000,0.59344,65,NA,NA,0.59344,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"23","1.1",2001,0.6232,66,NA,NA,0.6232,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"24","1.1",2002,0.69038,67,NA,NA,0.69038,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"25","1.1",2004,0.59056,69,NA,NA,0.59056,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"26","1.1",2005,0.63492,70,NA,NA,0.63492,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"27","1.1",2006,0.62021,71,NA,NA,0.62021,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"28","1.1",2007,0.65733,72,NA,NA,0.65733,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"29","1.1",2008,0.64345,73,NA,NA,0.64345,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"30","1.1",2009,0.57289,74,NA,NA,0.57289,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"31","1.1",2010,0.62213,75,NA,NA,0.62213,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"32","1.1",2011,0.63041,76,NA,NA,0.63041,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"33","1.1",2012,0.61736,77,NA,NA,0.61736,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"34","1.1",2013,0.62278,78,NA,NA,0.62278,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"35","1.1",2014,0.63608,79,NA,NA,0.63608,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"36","1.1",2015,0.59519,80,NA,NA,0.59519,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"37","1.1",2016,0.6332,81,NA,NA,0.6332,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"38","1.1",2017,0.64171,82,NA,NA,0.64171,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"39","1.1",2018,0.62381,83,NA,NA,0.62381,NA,0,0,3.3,3.3,0,"Black spruce",-0.000229486284289273,0.831747563806731,0.00273072558447483,"(33,201]",1935
"40","1.2",1999,0.68153,74,NA,0.68153,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"41","1.2",2000,0.64662,75,NA,0.64662,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"42","1.2",2001,0.69068,76,NA,0.69068,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"43","1.2",2002,0.70165,77,NA,0.70165,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"44","1.2",2004,0.66741,79,NA,0.66741,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"45","1.2",2005,0.70872,80,NA,0.70872,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"46","1.2",2006,0.66636,81,NA,0.66636,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"47","1.2",2007,0.65453,82,NA,0.65453,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"48","1.2",2008,0.71179,83,NA,0.71179,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"49","1.2",2009,0.66155,84,NA,0.66155,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"50","1.2",2010,0.66254,85,NA,0.66254,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"51","1.2",2011,0.70184,86,NA,0.70184,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"52","1.2",2012,0.68798,87,NA,0.68798,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"53","1.2",2013,0.69549,88,NA,0.69549,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"54","1.2",2014,0.68998,89,NA,0.68998,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"55","1.2",2015,0.68602,90,NA,0.68602,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"56","1.2",2016,0.71884,91,NA,0.71884,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"57","1.2",2017,0.72438,92,NA,0.72438,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"58","1.2",2018,0.6582,93,NA,0.6582,NA,NA,10,6.6,0,16.6,0.397590361445783,"White spruce",0.00111404073150457,0.233952348497877,0.0822230541642929,"(33,201]",1925
"59","1.3",1999,0.64234,139,NA,0.64234,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"60","1.3",2000,0.62705,140,NA,0.62705,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"61","1.3",2001,0.6313,141,NA,0.6313,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"62","1.3",2002,0.7219,142,NA,0.7219,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"63","1.3",2004,0.65831,144,NA,0.65831,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"64","1.3",2005,0.65224,145,NA,0.65224,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"65","1.3",2006,0.64205,146,NA,0.64205,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"66","1.3",2007,0.66072,147,NA,0.66072,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"67","1.3",2008,0.68468,148,NA,0.68468,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"68","1.3",2009,0.64077,149,NA,0.64077,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"69","1.3",2010,0.65683,150,NA,0.65683,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"70","1.3",2011,0.66549,151,NA,0.66549,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"71","1.3",2012,0.65344,152,NA,0.65344,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"72","1.3",2013,0.65426,153,NA,0.65426,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"73","1.3",2014,0.67169,154,NA,0.67169,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"74","1.3",2015,0.65946,155,NA,0.65946,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"75","1.3",2016,0.68228,156,NA,0.68228,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"76","1.3",2017,0.66472,157,NA,0.66472,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"77","1.3",2018,0.62658,158,NA,0.62658,NA,NA,9.16,3.3,0,12.46,0.264847512038523,"White spruce",0.000380236907730697,0.684600716174363,0.00994495345532426,"(33,201]",1860
"78","2",1999,0.89338,16,0.89338,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"79","2",2000,0.86841,17,0.86841,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"80","2",2001,0.86056,18,0.86056,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"81","2",2002,0.87847,19,0.87847,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"82","2",2003,0.9068,20,0.9068,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"83","2",2004,0.86844,21,0.86844,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"84","2",2005,0.86478,22,0.86478,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"85","2",2006,0.93626,23,0.93626,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"86","2",2007,0.90402,24,0.90402,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"87","2",2008,0.91531,25,0.91531,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"88","2",2009,0.90614,26,0.90614,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"89","2",2010,0.89309,27,0.89309,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"90","2",2011,0.90933,28,0.90933,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"91","2",2012,0.91186,29,0.91186,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"92","2",2013,0.8744,30,0.8744,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"93","2",2014,0.85804,31,0.85804,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"94","2",2015,0.87388,32,0.87388,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"95","2",2016,0.87573,33,0.87573,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(13,33]",1983
"96","2",2017,0.88642,34,0.88642,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(33,201]",1983
"97","2",2018,0.84675,35,0.84675,NA,NA,NA,0.2,84.6,0,84.8,0.997641509433962,"Deciduous",-0.000557661654135345,0.552014974753264,0.0200006362712854,"(33,201]",1983
"98","2.1",1999,0.68397,121,NA,NA,0.68397,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"99","2.1",2000,0.68403,122,NA,NA,0.68403,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"100","2.1",2001,0.60308,123,NA,NA,0.60308,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"101","2.1",2002,0.69391,124,NA,NA,0.69391,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"102","2.1",2003,0.69427,125,NA,NA,0.69427,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"103","2.1",2004,0.65665,126,NA,NA,0.65665,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"104","2.1",2005,0.64337,127,NA,NA,0.64337,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"105","2.1",2006,0.65052,128,NA,NA,0.65052,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"106","2.1",2007,0.69467,129,NA,NA,0.69467,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"107","2.1",2008,0.67235,130,NA,NA,0.67235,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"108","2.1",2009,0.65751,131,NA,NA,0.65751,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"109","2.1",2010,0.69937,132,NA,NA,0.69937,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"110","2.1",2011,0.7048,133,NA,NA,0.7048,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"111","2.1",2012,0.73302,134,NA,NA,0.73302,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"112","2.1",2013,0.67816,135,NA,NA,0.67816,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"113","2.1",2014,0.6895,136,NA,NA,0.6895,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"114","2.1",2015,0.67585,137,NA,NA,0.67585,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"115","2.1",2016,0.6888,138,NA,NA,0.6888,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"116","2.1",2017,0.70211,139,NA,NA,0.70211,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"117","2.1",2018,0.70113,140,NA,NA,0.70113,NA,0,0,17.5,17.5,0,"Black spruce",0.00204793233082706,0.0558558320596157,0.188398491587108,"(33,201]",1878
"118","2.2",1999,0.77599,151,NA,0.77599,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"119","2.2",2000,0.75999,152,NA,0.75999,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"120","2.2",2001,0.6875,153,NA,0.6875,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"121","2.2",2002,0.75976,154,NA,0.75976,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"122","2.2",2004,0.74021,156,NA,0.74021,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"123","2.2",2005,0.7502,157,NA,0.7502,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"124","2.2",2006,0.76669,158,NA,0.76669,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"125","2.2",2007,0.79034,159,NA,0.79034,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"126","2.2",2008,0.76852,160,NA,0.76852,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"127","2.2",2009,0.74747,161,NA,0.74747,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"128","2.2",2010,0.74633,162,NA,0.74633,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"129","2.2",2011,0.80142,163,NA,0.80142,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"130","2.2",2012,0.82705,164,NA,0.82705,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"131","2.2",2013,0.75127,165,NA,0.75127,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"132","2.2",2014,0.74823,166,NA,0.74823,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"133","2.2",2015,0.7456,167,NA,0.7456,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"134","2.2",2016,0.77759,168,NA,0.77759,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"135","2.2",2017,0.77314,169,NA,0.77314,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"136","2.2",2018,0.79225,170,NA,0.79225,NA,NA,18.3,6.6,0,24.9,0.265060240963855,"White spruce",0.00172791354945968,0.139771606854533,0.123698764612003,"(33,201]",1848
"137","3",1999,0.86629,166,0.86629,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"138","3",2000,0.83735,167,0.83735,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"139","3",2001,0.8759,168,0.8759,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"140","3",2002,0.82904,169,0.82904,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"141","3",2003,0.87823,170,0.87823,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"142","3",2004,0.76051,171,0.76051,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"143","3",2005,0.82039,172,0.82039,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"144","3",2006,0.88561,173,0.88561,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"145","3",2007,0.8402,174,0.8402,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"146","3",2008,0.838,175,0.838,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"147","3",2009,0.8508,176,0.8508,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"148","3",2010,0.82089,177,0.82089,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
"149","3",2011,0.87005,178,0.87005,NA,NA,NA,19,22.3,3.6,44.9,0.496659242761693,"Deciduous",-0.00207464661654135,0.103967690702797,0.140106935205327,"(33,201]",1833
